id	GeneSymbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EnsemblGene	EnsemblTranscript	EntrezID
ENSG00000165633.11	VSTM4	5.669762249	-1.962811645	1.33334436	-1.47209656	0.140994804	0.311283649	ENSG00000165633	ENST00000298454;ENST00000332853;ENST00000476018	196740
ENSG00000179055.6	OR13D1	5.483648507	-1.962272584	1.391865368	-1.409814936	0.158594335	0.335815997	ENSG00000179055	ENST00000318763	286365
ENSG00000239959.1	ENPP7P2	4.170545915	-1.961727281	1.07678483	-1.821837777	0.068479604	0.18952206	ENSG00000239959	ENST00000462675	---
ENSG00000267690.1	LDLRAD4-AS1	3.844148236	-1.961446586	1.106005901	-1.773450381	0.076154107	0.203952261	ENSG00000267690	ENST00000588672	100288122
ENSG00000263316.1	NA	13.48648692	-1.961413564	0.778226193	-2.520364364	0.011723341	0.053686509	ENSG00000263316	ENST00000573755	---
ENSG00000250802.5	ZBED3-AS1	12.22638398	-1.960544189	0.780292403	-2.512576287	0.011985319	0.054526186	ENSG00000250802	ENST00000502433;ENST00000503969;ENST00000504506;ENST00000505918;ENST00000507749;ENST00000508401;ENST00000511547;ENST00000512001;ENST00000512213;ENST00000513406;ENST00000513591;ENST00000514114;ENST00000514288;ENST00000514640;ENST00000514905;ENST00000515356;ENST00000515419	---
ENSG00000230188.1	NA	3.574651842	-1.9602605	1.15384202	-1.698898519	0.089338306	0.227760321	ENSG00000230188	ENST00000422509	---
ENSG00000270977.1	NA	10.49263205	-1.959310365	0.855665299	-2.289809308	0.022032373	0.085500323	ENSG00000270977	ENST00000604647;ENST00000604907	---
ENSG00000260669.2	NA	2.968489446	-1.959002958	1.459886799	-1.34188689	0.179632673	0.362893207	ENSG00000260669	ENST00000528804;ENST00000565988	---
ENSG00000254019.1	NA	10.04127276	-1.957771291	0.790349246	-2.477096426	0.013245611	0.058562794	ENSG00000254019	ENST00000518520	---
ENSG00000227920.2	NA	7.25035906	-1.957426434	0.873467344	-2.240984105	0.025027105	0.093657075	ENSG00000227920	ENST00000414875	---
ENSG00000151208.15	DLG5	42.83786346	-1.957229964	0.41252747	-4.744483953	2.09E-06	4.72E-05	ENSG00000151208	ENST00000372391;ENST00000424842;ENST00000459739;ENST00000463362;ENST00000466198;ENST00000468332;ENST00000475613;ENST00000476354;ENST00000484525;ENST00000489547	9231
ENSG00000274943.1	NA	11.75811935	-1.957148549	0.69092344	-2.832656174	0.004616301	0.026537014	ENSG00000274943	ENST00000621405	---
ENSG00000223492.1	NA	6.858552684	-1.956058914	0.863285906	-2.265829778	0.023461807	0.089322156	ENSG00000223492	ENST00000432706	---
ENSG00000133216.15	EPHB2	19.76494918	-1.955757047	0.605972797	-3.227466739	0.001248916	0.009717113	ENSG00000133216	ENST00000374627;ENST00000374630;ENST00000374632;ENST00000400191;ENST00000465676;ENST00000490436;ENST00000544305	2048
ENSG00000238171.1	NA	6.176235516	-1.955384224	1.239354085	-1.577744607	0.114624294	0.271414117	ENSG00000238171	ENST00000456895	---
ENSG00000237248.4	LINC00987	101.551913	-1.954944529	0.344202713	-5.679631375	1.35E-08	5.32E-07	ENSG00000237248	ENST00000427111	100499405
ENSG00000232928.2	DDX3P1	3.547766164	-1.953708037	1.241772931	-1.573321489	0.115644396	0.273156915	ENSG00000232928	ENST00000418231	---
ENSG00000124615.16	MOCS1	21.43729298	-1.952641116	0.558189204	-3.498170695	0.000468461	0.004356928	ENSG00000124615	ENST00000340692;ENST00000373181;ENST00000373186;ENST00000373188;ENST00000373195;ENST00000425303;ENST00000432280;ENST00000473742;ENST00000487924	4337
ENSG00000128438.9	TBC1D27	8.618201317	-1.952590182	0.816803372	-2.390526592	0.016824231	0.07006008	ENSG00000128438	ENST00000261651;ENST00000424239;ENST00000582764	---
ENSG00000251093.1	NA	10.43875779	-1.951736079	0.740481291	-2.635766903	0.008394738	0.041906516	ENSG00000251093	ENST00000510153	---
ENSG00000041515.14	MYO16	13.7415555	-1.951513541	0.898454157	-2.172079148	0.029849694	0.105935014	ENSG00000041515	ENST00000251041;ENST00000356711;ENST00000357550;ENST00000375857;ENST00000457511;ENST00000467639;ENST00000482793	23026
ENSG00000274256.1	NA	26.04879195	-1.950167704	0.523917024	-3.722283518	0.000197429	0.00220153	ENSG00000274256	ENST00000614532	---
ENSG00000221971.3	TTC4P1	6.085998812	-1.95015069	0.874145463	-2.230922396	0.02568627	0.095400972	ENSG00000221971	ENST00000427137	---
ENSG00000280780.1	JAKMIP2-AS1	13.27214652	-1.948292578	0.573520037	-3.397078488	0.000681094	0.005899416	ENSG00000280780	ENST00000626945;ENST00000627433;ENST00000630514;ENST00000630801	153469
ENSG00000269954.1	NA	8.631540125	-1.94745721	0.902107392	-2.158786445	0.030866739	0.108282617	ENSG00000269954	ENST00000602626	---
ENSG00000249626.1	NA	20.09635687	-1.94737668	0.637118516	-3.05653757	0.002239094	0.015236199	ENSG00000249626	ENST00000507981	---
ENSG00000213109.4	NA	10.90566062	-1.947359895	0.767156503	-2.538412812	0.011135655	0.05162162	ENSG00000213109	ENST00000425027;ENST00000574864	---
ENSG00000205746.8	NA	6.719699902	-1.947111301	0.949828845	-2.049960171	0.040368318	0.131111021	ENSG00000205746	ENST00000433020;ENST00000525846;ENST00000535716;ENST00000538220;ENST00000539740;ENST00000545152	---
ENSG00000172031.6	EPHX4	4.595165344	-1.946213351	1.075956627	-1.80882138	0.070478758	0.193406634	ENSG00000172031	ENST00000370383;ENST00000480758	253152
ENSG00000263813.1	MIR3679	17.01877039	-1.946161438	0.532442227	-3.655159825	0.000257022	0.002717759	ENSG00000263813	ENST00000581102	100500878
ENSG00000271978.1	NA	3.307243585	-1.945950606	1.251055625	-1.55544691	0.119839669	0.279657352	ENSG00000271978	ENST00000606227	---
ENSG00000269545.1	NA	4.121769146	-1.945260064	1.076450721	-1.807105542	0.070745825	0.193937473	---	---	---
ENSG00000273265.1	NA	11.60741664	-1.944935584	0.820511496	-2.370394068	0.017769135	0.072742684	ENSG00000273265	ENST00000608609	---
ENSG00000276189.1	NA	3.014122143	-1.944726264	1.216343316	-1.598830066	0.109858367	0.26370175	ENSG00000276189	ENST00000611447	---
ENSG00000261286.1	ATP2C2-AS1	10.26588692	-1.944419567	0.901180785	-2.157635405	0.03095619	0.108497692	ENSG00000261286	ENST00000565700	105371374
ENSG00000272476.1	NA	17.1164884	-1.944207766	0.683356215	-2.845086828	0.004439932	0.025729031	ENSG00000272476	ENST00000606070	---
ENSG00000157168.17	NRG1	35.80295154	-1.943708445	0.546916301	-3.553941328	0.000379504	0.003693308	ENSG00000157168	ENST00000287842;ENST00000356819;ENST00000405005;ENST00000517967;ENST00000518084;ENST00000518104;ENST00000518206;ENST00000519240;ENST00000519301;ENST00000520407;ENST00000520502;ENST00000521670;ENST00000522402;ENST00000522569;ENST00000523041;ENST00000523079;ENST00000523320;ENST00000523534;ENST00000523681;ENST00000539990;ENST00000614767;ENST00000631040	3084
ENSG00000142544.6	CTU1	13.31646786	-1.941375683	0.704514176	-2.755623307	0.005858042	0.031896325	ENSG00000142544	ENST00000421832	90353
ENSG00000134369.14	NAV1	68.87361737	-1.940957758	0.384803178	-5.044027354	4.56E-07	1.27E-05	ENSG00000134369	ENST00000367295;ENST00000367296;ENST00000367302;ENST00000430015;ENST00000438083;ENST00000469130;ENST00000477118;ENST00000490213;ENST00000491403;ENST00000593583	89796
ENSG00000226342.1	NMD3P1	8.176889724	-1.940280694	0.97662987	-1.986710374	0.046954502	0.145888867	ENSG00000226342	ENST00000439704	---
ENSG00000252473.1	NA	4.476312861	-1.940164541	0.958589683	-2.023978117	0.042972403	0.137181989	ENSG00000252473	ENST00000516664	---
ENSG00000221598.2	MIR1249	2.634054349	-1.937993896	1.328502109	-1.458781197	0.14462534	0.316498931	ENSG00000221598	ENST00000408671	100302149
ENSG00000233058.1	LINC00884	7.937512865	-1.937147498	0.76557898	-2.530303925	0.011396376	0.052532353	ENSG00000233058	ENST00000437597;ENST00000448892	---
ENSG00000219608.3	HIGD1AP16	9.756703016	-1.936723921	0.761599839	-2.542967872	0.010991534	0.051193769	ENSG00000219608	ENST00000450986	---
ENSG00000186648.13	CARMIL3	13.56893793	-1.934523798	0.723113422	-2.675270213	0.007466904	0.038440121	ENSG00000186648	ENST00000342740;ENST00000559694;ENST00000560349;ENST00000561354	90668
ENSG00000141854.6	MISP3	20.60706112	-1.932626223	0.684963126	-2.821504031	0.004779904	0.027265923	ENSG00000141854	ENST00000269720;ENST00000587086;ENST00000590772;ENST00000591982	113230
ENSG00000246145.1	RRS1-AS1	20.19741686	-1.932594923	0.687752317	-2.810015867	0.004953906	0.027953007	ENSG00000246145	ENST00000499642	100505676
ENSG00000114770.15	ABCC5	281.068612	-1.932013831	0.247909959	-7.793207819	6.53E-15	6.35E-13	ENSG00000114770	ENST00000265586;ENST00000334444;ENST00000382494;ENST00000392579;ENST00000427120;ENST00000437205;ENST00000437341;ENST00000438979;ENST00000443376;ENST00000443497;ENST00000446941;ENST00000476402;ENST00000492216	10057
ENSG00000151917.16	BEND6	2.767523386	-1.931267654	1.527242956	-1.264545138	0.20603443	0.396949065	ENSG00000151917	ENST00000370745;ENST00000370746;ENST00000370748;ENST00000484701	221336
ENSG00000226306.6	NPY6R	14.03542297	-1.931252302	0.65371201	-2.954286095	0.003133933	0.019807026	ENSG00000226306	ENST00000503807;ENST00000510937	4888
ENSG00000152932.7	RAB3C	3.010280768	-1.929766766	1.201676736	-1.605895087	0.108296963	0.261020344	ENSG00000152932	ENST00000282878;ENST00000381158;ENST00000507977;ENST00000513316	115827
ENSG00000182257.6	PRR34	31.03282426	-1.929124952	0.575100213	-3.354415298	0.000795329	0.006697998	ENSG00000182257	ENST00000396008	55267
ENSG00000211845.1	TRAJ44	11.50962344	-1.928391023	0.663352161	-2.907039635	0.00364867	0.022224823	ENSG00000211845	ENST00000390493	---
ENSG00000141294.8	LRRC46	7.32057476	-1.928228357	1.007124872	-1.914587169	0.055545173	0.164354644	ENSG00000141294	ENST00000269025;ENST00000579742;ENST00000579971;ENST00000584580;ENST00000584809	90506
ENSG00000227331.1	NA	3.503641976	-1.927966995	1.378437992	-1.398660663	0.161914766	0.340112826	ENSG00000227331	ENST00000393397	---
ENSG00000016391.9	CHDH	7.048163749	-1.927563839	0.921593529	-2.09155531	0.036478314	0.122197454	ENSG00000016391	ENST00000315251;ENST00000467802;ENST00000481668	55349
ENSG00000234383.1	CTBP2P8	7.85363563	-1.926323713	0.847830999	-2.272060958	0.023082829	0.088347534	ENSG00000234383	ENST00000422584	---
ENSG00000230482.1	ATP5G2P3	15.65955986	-1.926189552	0.75174293	-2.562298195	0.0103982	0.049193798	ENSG00000230482	ENST00000429083	---
ENSG00000257509.1	NA	9.812716641	-1.925096846	0.904824952	-2.127590361	0.033371062	0.114528299	ENSG00000257509	ENST00000547009	---
ENSG00000107282.6	APBA1	10.99993927	-1.924136447	0.710666872	-2.707508288	0.006779038	0.035628762	ENSG00000107282	ENST00000265381;ENST00000470082;ENST00000628769	320
ENSG00000134539.15	KLRD1	1652.958149	-1.924031459	0.407519713	-4.721321194	2.34E-06	5.20E-05	ENSG00000134539	ENST00000336164;ENST00000344825;ENST00000350274;ENST00000381908;ENST00000538997;ENST00000539374;ENST00000539792;ENST00000540271;ENST00000543420;ENST00000543777;ENST00000544747	3824
ENSG00000135100.16	HNF1A	6.665875754	-1.923931191	0.900467289	-2.136591984	0.032631192	0.112613806	ENSG00000135100	ENST00000257555;ENST00000400024;ENST00000402929;ENST00000535955;ENST00000538626;ENST00000538646;ENST00000540108;ENST00000541395;ENST00000541924;ENST00000543255;ENST00000543427;ENST00000544413;ENST00000544574;ENST00000560968;ENST00000615446;ENST00000617366	6927
ENSG00000228316.1	MTATP6P19	3.186295126	-1.92341415	1.090867365	-1.763197078	0.077867256	0.207252616	ENSG00000228316	ENST00000413797	---
ENSG00000230593.3	NA	6.584930338	-1.923280197	1.002924677	-1.917671626	0.055152662	0.163726942	ENSG00000230593	ENST00000448870	---
ENSG00000225479.1	PLCB1-IT1	11.84929442	-1.923005848	0.622337919	-3.089970561	0.002001763	0.013953485	ENSG00000225479	ENST00000441231;ENST00000451443	100874337
ENSG00000259436.1	NA	24.22024461	-1.922459591	0.553114192	-3.475701073	0.00050952	0.004687306	ENSG00000259436	ENST00000559786	---
ENSG00000234817.2	NA	4.131056394	-1.921702817	1.361554248	-1.411403784	0.158125588	0.335152732	ENSG00000234817	ENST00000427049	100507506
ENSG00000258654.1	NA	4.66586534	-1.921020694	0.964874367	-1.990954221	0.04648592	0.144757877	ENSG00000258654	ENST00000554815;ENST00000556397;ENST00000557528	---
ENSG00000279621.1	NA	31.58797291	-1.920749567	0.692798012	-2.772452479	0.005563564	0.030587991	ENSG00000279621	ENST00000624380	---
ENSG00000065717.13	TLE2	9.510565507	-1.91923872	0.694278656	-2.76436371	0.005703393	0.031233618	ENSG00000065717	ENST00000262953;ENST00000426948;ENST00000443826;ENST00000455444;ENST00000586422;ENST00000586492;ENST00000587137;ENST00000587217;ENST00000587672;ENST00000587770;ENST00000587893;ENST00000589205;ENST00000589291;ENST00000589364;ENST00000590101;ENST00000590183;ENST00000590536;ENST00000591457;ENST00000591529;ENST00000591720;ENST00000592305;ENST00000592584	7089
ENSG00000183571.9	PGPEP1L	3.466338802	-1.918569126	1.399849561	-1.370553793	0.170514095	0.351175194	ENSG00000183571	ENST00000378919;ENST00000535714;ENST00000637120	145814
ENSG00000188549.11	C15orf52	7.381181971	-1.917979222	1.007158395	-1.904347154	0.056864987	0.166740661	ENSG00000188549	ENST00000382688;ENST00000397536;ENST00000557973;ENST00000558858;ENST00000558912;ENST00000559313;ENST00000560922	388115
ENSG00000251783.1	RNU6-1170P	10.21231666	-1.917935457	0.701319092	-2.734754376	0.006242684	0.033467958	ENSG00000251783	ENST00000515974	---
ENSG00000134765.8	DSC1	29.62685105	-1.917802542	0.50615756	-3.788943785	0.000151289	0.001759005	ENSG00000134765	ENST00000257197;ENST00000257198	1823
ENSG00000229314.5	ORM1	11.32106811	-1.916056467	0.7489824	-2.55821294	0.010521164	0.04960266	ENSG00000229314	ENST00000259396;ENST00000477456	5004
ENSG00000212161.1	NA	5.687766476	-1.916042787	1.159029333	-1.653144344	0.09830149	0.244126695	ENSG00000212161	ENST00000390859	---
ENSG00000256827.1	NA	4.444701059	-1.915677512	1.214705872	-1.577071089	0.114779169	0.271726558	ENSG00000256827	ENST00000536166	---
ENSG00000266236.1	NARF-IT1	3.172624194	-1.9156301	1.192719953	-1.606102166	0.108251464	0.260990283	ENSG00000266236	ENST00000584012	---
ENSG00000206077.9	ZDHHC11B	6.990079156	-1.914760525	0.989875838	-1.934344139	0.05307083	0.159441156	ENSG00000206077	ENST00000382776;ENST00000508859;ENST00000522356;ENST00000622126	---
ENSG00000112280.14	COL9A1	5.084298407	-1.912837375	0.918672758	-2.082174919	0.037326495	0.124091884	ENSG00000112280	ENST00000320755;ENST00000357250;ENST00000360859;ENST00000370496;ENST00000447041;ENST00000470652;ENST00000486080;ENST00000489611;ENST00000489861;ENST00000493682	1297
ENSG00000126217.19	MCF2L	28.23213057	-1.912050953	0.473686951	-4.036528662	5.42E-05	0.000752079	ENSG00000126217	ENST00000261963;ENST00000375597;ENST00000375604;ENST00000375608;ENST00000397017;ENST00000397021;ENST00000397024;ENST00000397030;ENST00000397036;ENST00000409954;ENST00000413354;ENST00000420013;ENST00000421756;ENST00000423251;ENST00000433807;ENST00000439475;ENST00000441756;ENST00000442625;ENST00000453297;ENST00000464800;ENST00000469415;ENST00000469558;ENST00000473345;ENST00000475524;ENST00000480321;ENST00000486210;ENST00000486806;ENST00000487354;ENST00000488765;ENST00000491028;ENST00000494043;ENST00000535094	23263
ENSG00000281445.1	NA	7.961602107	-1.911871953	0.79728923	-2.397965357	0.016486424	0.069053651	---	---	---
ENSG00000241429.1	EEF1A1P25	9.131374772	-1.911731834	0.66023966	-2.895511965	0.003785406	0.02284639	ENSG00000241429	ENST00000495704	---
ENSG00000145911.5	N4BP3	25.08532979	-1.911296844	0.623352853	-3.066155603	0.002168304	0.014891076	ENSG00000145911	ENST00000274605	23138
ENSG00000267016.1	NA	33.05856657	-1.91051995	0.376725914	-5.071379165	3.95E-07	1.12E-05	ENSG00000267016	ENST00000591110	---
ENSG00000234902.5	NA	15.81344746	-1.910313572	0.786658696	-2.428389314	0.015166054	0.06492265	ENSG00000234902	ENST00000417096;ENST00000448786	---
ENSG00000262803.1	NA	22.26553391	-1.909804765	0.561497374	-3.401271052	0.000670733	0.005830973	ENSG00000262803	ENST00000572103	---
ENSG00000277301.1	NA	22.44484479	-1.909315883	0.638497342	-2.990327063	0.002786789	0.018105345	ENSG00000277301	ENST00000620523	101929698
ENSG00000234752.1	NA	4.295424017	-1.909315277	1.119696891	-1.705207268	0.088155775	0.226009404	ENSG00000234752	ENST00000447297	105755953
ENSG00000254604.1	NA	5.076702109	-1.908685819	1.065555178	-1.791259485	0.073251664	0.198480562	ENSG00000254604	ENST00000528607	---
ENSG00000250295.5	RDH10-AS1	10.32108667	-1.90865179	0.845059284	-2.258601054	0.023908212	0.090440719	ENSG00000250295	ENST00000514599;ENST00000517475;ENST00000520894	101926926
ENSG00000280350.1	LINC01726	3.18244768	-1.907390778	1.414858289	-1.348114361	0.177621603	0.360489286	ENSG00000280350	ENST00000624692	101929608
ENSG00000275367.1	NA	6.898737469	-1.905254434	0.882679995	-2.158488291	0.030889888	0.108345402	ENSG00000275367	ENST00000618256	---
ENSG00000252652.1	NA	5.637698921	-1.904730176	0.934193223	-2.038903868	0.041459623	0.133629164	ENSG00000252652	ENST00000516843	---
ENSG00000277349.1	NA	2.529551998	-1.90395652	1.32417636	-1.437842101	0.150478861	0.324058738	ENSG00000277349	ENST00000621407	---
ENSG00000115353.9	TACR1	13.92657603	-1.903598648	0.557971933	-3.411638716	0.000645736	0.005648958	ENSG00000115353	ENST00000305249;ENST00000409848;ENST00000497764	6869
ENSG00000261278.1	NA	4.036935089	-1.903006725	2.63926682	-0.721036127	0.470887288	0.663477993	ENSG00000261278	ENST00000564443	---
ENSG00000233334.3	FAM53B-AS1	45.56698663	-1.902985003	0.447790497	-4.249721724	2.14E-05	0.000344946	ENSG00000233334	ENST00000432699;ENST00000448422;ENST00000611797	---
ENSG00000243772.5	KIR2DL3	17.34806953	-1.902588372	0.705134402	-2.698192526	0.006971711	0.036437026	ENSG00000243772	ENST00000342376	3804
ENSG00000249109.1	NA	4.310202188	-1.901730065	1.243398828	-1.52946104	0.12615019	0.289482389	ENSG00000249109	ENST00000502515	---
ENSG00000275936.1	NA	5.301171799	-1.900353929	0.957586875	-1.984523785	0.047197479	0.146377635	ENSG00000275936	ENST00000617183	---
ENSG00000277759.1	MIR6719	3.010970171	-1.899398202	1.166649984	-1.628078882	0.103508161	0.253263285	ENSG00000277759	ENST00000622428	102465974
ENSG00000226498.2	RPSAP21	3.960474594	-1.897673493	1.302106673	-1.457387119	0.145009551	0.317047074	ENSG00000226498	ENST00000414293	---
ENSG00000278448.1	NA	3.985852803	-1.897655086	1.096019715	-1.731405978	0.083379381	0.217145445	ENSG00000278448	ENST00000612811	---
ENSG00000256817.1	TPT1P12	42.49847486	-1.897473455	0.599423327	-3.165498187	0.001548176	0.011391252	ENSG00000256817	ENST00000448968	---
ENSG00000211689.5	TRGC1	182.7761279	-1.896896314	0.27122995	-6.993683081	2.68E-12	1.90E-10	ENSG00000211689	ENST00000443402	445347
ENSG00000254923.1	NA	8.062809333	-1.896258127	1.374777975	-1.379319543	0.167796254	0.347600995	ENSG00000254923	ENST00000526505	---
ENSG00000250878.3	METTL21EP	29.34723111	-1.895984713	0.713703837	-2.656542694	0.007894645	0.040063292	ENSG00000250878	ENST00000298105;ENST00000605100	121952
ENSG00000250541.1	NA	9.739437736	-1.895912355	0.758038971	-2.501075048	0.012381694	0.055786942	ENSG00000250541	ENST00000510905	---
ENSG00000115507.8	OTX1	16.38515453	-1.895404049	0.828824464	-2.286858233	0.022204099	0.085993176	ENSG00000115507	ENST00000282549;ENST00000366671;ENST00000405984;ENST00000476383;ENST00000477348;ENST00000484066	5013
ENSG00000279600.1	NA	25.82847922	-1.894683025	0.464901708	-4.075448621	4.59E-05	0.000659056	ENSG00000279600	ENST00000622935	---
ENSG00000150045.10	KLRF1	296.9403921	-1.894011921	0.38007627	-4.983241702	6.25E-07	1.68E-05	ENSG00000150045	ENST00000279545;ENST00000354855;ENST00000537723;ENST00000545196;ENST00000612321;ENST00000616259;ENST00000617793;ENST00000617889	51348
